2.0, -0.9124263672671384
2.5, -1.370795251069797
3.0, -1.7743478005212845
3.5, -2.1480861499921606
4.0, -2.4997165876970504
4.5, -2.832894752933463
5.0, -3.1499459361873843
5.5, -3.4526110148026072
6.0, -3.74230165736123
6.5, -4.020207827561136
7.0, -4.287353163229632
7.5, -4.544628869724799
8.0, -4.792817218198614
8.5, -5.032609175049761
9.0, -5.264618261265873
9.5, -5.489391752525691
10.0, -5.707419885590639
10.5, -5.919143512157845
11.0, -6.124960514840708
11.5, -6.325231220957684
